year,country,nemomod_entc_residual_capacity_pp_biomass_gw,nemomod_entc_residual_capacity_pp_coal_gw,nemomod_entc_residual_capacity_pp_gas_gw,nemomod_entc_residual_capacity_pp_geothermal_gw,nemomod_entc_residual_capacity_pp_hydropower_gw,nemomod_entc_residual_capacity_pp_nuclear_gw,nemomod_entc_residual_capacity_pp_oil_gw,nemomod_entc_residual_capacity_pp_solar_gw,nemomod_entc_residual_capacity_pp_waste_incineration_gw,nemomod_entc_residual_capacity_pp_wind_gw
1960,brazil,0.09640000000000001,0.0,0.008812,0.0,3.7606228,0.0,0.2265,0.0,0.0,0.0
1961,brazil,0.09640000000000001,0.0,0.008812,0.0,4.2036228,0.0,0.2265,0.0,0.0,0.0
1962,brazil,0.09640000000000001,0.0,0.008812,0.0,4.9836888,0.0,0.2265,0.0,0.0,0.0
1963,brazil,0.09640000000000001,0.02,0.008812,0.0,6.3667708,0.0,0.3575,0.0,0.0,0.0
1964,brazil,0.09640000000000001,0.02,0.008812,0.0,6.5913598,0.0,0.3575,0.0,0.0,0.0
1965,brazil,0.09640000000000001,0.252,0.008812,0.0,6.6287348,0.0,0.3575,0.0,0.0,0.0
1966,brazil,0.0464,0.252,0.008812,0.0,6.719324800000001,0.0,0.3575,0.0,0.0,0.0
1967,brazil,0.048799999999999996,0.252,0.008812,0.0,6.719324800000001,0.0,0.35914999999999997,0.0,0.0,0.0
1968,brazil,0.064304,0.252,0.043792000000000005,0.0,6.7207648,0.0,0.35914999999999997,0.0,0.0,0.0
1969,brazil,0.102186,0.252,0.043792000000000005,0.0,9.6238228,0.0,0.35914999999999997,0.0,0.0,0.0
1970,brazil,0.13868599999999998,0.252,0.043792000000000005,0.0,10.546511800000001,0.0,0.35914999999999997,0.0,0.0,0.0
1971,brazil,0.38968,0.252,0.043792000000000005,0.0,12.0247118,0.0,0.36023000000000005,0.0,0.0,0.0
1972,brazil,0.38968,0.252,0.044792000000000005,0.0,12.0296408,0.0,0.36023000000000005,0.0,0.0,0.0
1973,brazil,0.39327999999999996,0.252,0.08319199999999999,0.0,16.3934408,0.0,1.0352139999999999,0.0,0.0,0.0
1974,brazil,0.44995999999999997,0.6980000000000001,0.08319199999999999,0.0,16.845440800000002,0.0,1.0352139999999999,0.0,0.0,0.0
1975,brazil,0.52876,0.6980000000000001,0.08319199999999999,0.0,19.7146328,0.0,1.0840059999999998,0.0,0.0,0.0
1976,brazil,0.7107600000000001,0.6980000000000001,0.14649199999999998,0.0,19.7237568,0.0,1.241414,0.0,0.0,0.0
1977,brazil,0.8194600000000001,0.6980000000000001,0.149792,0.0,20.779556799999998,0.0,1.254309,0.0,0.0,0.0
1978,brazil,0.8249112000000001,0.6980000000000001,0.152992,0.0,24.016783800000002,0.0,1.2754990000000002,0.0,0.0,0.0
1979,brazil,0.7925112,0.96,0.14418,0.0,26.9838838,0.0,1.2754990000000002,0.0,0.0,0.0
1980,brazil,0.8731112,0.96,0.14628,0.0,32.1695038,0.0,1.383299,0.0,0.0,0.0
1981,brazil,0.9324712,0.96,0.14628,0.0,32.1695038,0.0,1.383299,0.0,0.0,0.0
1982,brazil,1.0320712,0.96,0.14958,0.0,34.816667800000005,0.0,1.3866214000000001,0.0,0.0,0.0
1983,brazil,1.0832712,0.96,0.153786,0.0,34.8329078,0.0,1.4645013999999998,0.0,0.0,0.0
1984,brazil,1.1094712,0.96,0.159786,0.0,43.3776812,0.0,1.5031474,0.0,0.0,0.0
1985,brazil,1.1164711999999999,0.9649,0.16878200000000002,0.0,43.3809652,0.64,1.5162674,0.0,0.0,0.0
1986,brazil,1.2179712,0.9649,0.20878200000000002,0.0,43.4509652,0.64,1.5285584,0.0,0.0,0.0
1987,brazil,1.3383312,0.9649,0.20878200000000002,0.0,43.820965199999996,0.64,1.5348884,0.0,0.0,0.0
1988,brazil,1.3863312,0.9649,0.21278200000000003,0.0,45.321908369999996,0.64,1.5816304,0.0,0.0,0.0
1989,brazil,1.4010112,0.9649,0.214082,0.0,52.82982837,0.64,1.5873274,0.0,0.0,0.0
1990,brazil,1.4460112,0.9649,0.216982,0.0,52.858502370000004,0.64,1.6745014,0.0,0.0,0.0
1991,brazil,1.4510096,0.9649,0.219037,0.0,52.87283837,0.64,1.6794854000000001,0.0,0.0,0.0
1992,brazil,1.6723296,0.9649,0.219037,0.0,54.686570370000005,0.64,1.6674854000000001,0.0,0.0,0.0
1993,brazil,1.6722256,0.9649,0.184057,0.0,55.49802037,0.64,1.8705274,0.0,0.0,0.0
1994,brazil,2.0720686,0.9649,0.189307,0.0,59.183475370000004,0.64,1.6947224,0.0,0.0,0.0
1995,brazil,2.0637886,0.9649,0.193027,0.0,59.27814537,0.64,1.6839084,0.0,0.0,0.0
1996,brazil,1.9252946,0.9893,0.330387,0.0,59.65644537,0.64,1.6944014,0.0,0.0,0.0
1997,brazil,2.0960346,1.3523,0.331587,0.0,59.84968337,0.64,1.9960154,0.0,0.0,0.0
1998,brazil,2.1886075999999997,1.3523,0.318141,0.0,61.84048537,0.64,2.0669513999999998,0.0,0.0,0.005
1999,brazil,2.2095276,1.3723,0.530043,0.0,64.85272537,0.64,2.1926072,0.0,0.0,0.0075
2000,brazil,2.2295176000000003,1.3863,1.177643,0.0,66.57954537,1.99,2.2471016,0.0,0.0,0.0075
2001,brazil,2.4885696,1.3863,2.6269856,0.0,67.77363337,1.99,2.3168979199999997,0.0,0.0,0.0075
2002,brazil,3.0016696,1.48919,3.7035846,0.0,69.90476337,1.99,2.77982292,0.0,0.0,0.0075
2003,brazil,3.3468084,1.4903899999999999,4.6939596,0.0,70.98532437,1.99,2.94744974,0.0,0.0,0.0075
2004,brazil,3.4373304,1.4903899999999999,8.1234013,0.0,71.59355436999999,1.99,2.96990774,0.0,0.0,0.0123
2005,brazil,3.4729504,1.5088899999999998,8.1389143,0.0,73.09569437,1.99,3.0154923399999998,0.0,0.0,0.0123
2006,brazil,4.0153004,1.5088899999999998,8.2426403,0.0,74.81862237,1.99,3.1448285400000002,0.0,0.0,0.2206
2007,brazil,4.1530374000000005,1.612744,8.2447033,0.0,76.17800036999999,1.99,3.1747665400000002,0.14730000000000001,0.0,0.2308
2008,brazil,4.6795154000000005,1.612744,8.587809300000002,0.0,77.08012337000001,1.99,3.39556119,0.14730000000000001,0.02156,0.32660000000000006
2009,brazil,5.8489154,1.6879439999999999,8.834309300000001,0.0,78.31396037,1.99,4.06571399,0.14730000000000001,0.02156,0.593834
2010,brazil,7.5125994,1.696744,9.0293133,0.0,80.36741937000001,1.99,5.51827599,0.14730000000000001,0.04369,0.922434
2011,brazil,8.2394854,2.046744,9.0256727,0.0,82.31682017000001,1.99,6.24584919,0.788382,0.04654199999999999,1.525084
2012,brazil,8.7104504,2.046744,9.0357761,0.0,86.69948257000001,1.99,6.590673590000001,0.8783820000000001,0.05231999999999999,1.8933740000000001
2013,brazil,9.7758284,2.751881,9.958128559999999,0.0,91.27136987,1.99,6.59392159,1.1433820000000001,0.057663,2.238566
2014,brazil,10.5585234,2.751881,10.51026856,0.0,92.01759087,1.99,6.68229434,1.1729686300000002,0.067991,5.010689
2015,brazil,10.7353234,2.5408809999999997,10.51654296,0.0,93.98188496,1.35,6.93184034,1.48496863,0.076547,7.5764640000000005
2016,brazil,11.209321000000001,2.5408809999999997,11.03328796,0.0,97.8104579,1.35,6.97033194,1.7546686299999998,0.106094,10.014854
2017,brazil,11.018601,2.5408809999999997,11.03328796,0.0,97.8913479,1.35,6.990379740000001,1.83466863,0.106094,10.294954
2018,brazil,11.043285000000001,2.5408809999999997,11.05815546,0.0,97.92636689999999,1.35,7.00373174,1.95466863,0.106094,10.289954
2019,brazil,10.60556,2.5408809999999997,11.05290546,0.0,97.91456690000001,1.35,7.00373174,1.95466863,0.106094,10.287454
2020,brazil,10.57734,2.5408809999999997,11.04918546,0.0,97.91456690000001,1.35,6.89593174,1.95466863,0.106094,10.287454
2021,brazil,10.46484,2.5408809999999997,10.911825460000001,0.0,97.91456690000001,1.35,6.89593174,1.95466863,0.106094,10.287454
2022,brazil,10.2941,2.5408809999999997,10.909625459999999,0.0,97.91456690000001,1.35,6.89260934,1.95466863,0.106094,10.287454
2023,brazil,10.197927,2.5408809999999997,10.88467146,0.0,97.91456690000001,1.35,6.81472934,1.95466863,0.106094,10.287454
2024,brazil,10.120327,2.094881,10.67276946,0.0,97.7273979,1.35,6.7760833400000005,1.95466863,0.106094,10.282654
2025,brazil,10.021537,2.094881,10.025169459999999,0.0,97.6873379,1.35,6.762963340000001,1.95466863,0.106094,10.282654
2026,brazil,9.580485000000001,2.094881,8.51252686,0.0,96.7983379,1.35,6.75067234,1.95466863,0.106094,10.074354
2027,brazil,8.958685,2.094881,7.43262786,0.0,96.7983379,1.35,6.74434234,1.95466863,0.106094,10.064154
2028,brazil,8.608094999999999,2.094881,6.43905286,0.0,96.7706899,1.35,6.69760034,1.95466863,0.106094,9.968354
2029,brazil,8.503573000000001,1.832881,3.00961116,0.0,96.7706899,1.35,6.69190334,1.95466863,0.106094,9.701120000000001
2030,brazil,8.387353,1.832881,2.99199816,0.0,96.7526899,0.0,6.60472934,1.95466863,0.106094,9.372520000000002
2031,brazil,7.785643,1.832881,2.88827216,0.0,96.7526899,0.0,6.59974534,1.95466863,0.106094,8.769870000000001
2032,brazil,7.548306,1.832881,2.88290916,0.0,96.7526899,0.0,6.59974534,1.95466863,0.106094,8.401580000000001
2033,brazil,6.970628,1.832881,2.53559716,0.0,96.7526899,0.0,6.39670334,1.95466863,0.084534,8.056388
2034,brazil,5.775028000000001,1.832881,2.2830971600000005,0.0,96.7526899,0.0,6.38250834,1.95466863,0.084534,5.284265
2035,brazil,4.104344,1.827981,2.0790971600000003,0.0,96.74980989999999,0.0,6.3688223399999995,1.95466863,0.062403999999999994,2.7184899999999996
2036,brazil,3.275958,1.827981,2.04273776,0.0,96.74557589999999,0.0,6.35832934,1.95466863,0.059552,0.2801
2037,brazil,2.684633,1.827981,2.03263436,0.0,96.7445759,0.0,6.05671534,1.80736863,0.053774,0.0
2038,brazil,1.5712549999999998,1.827981,1.1062819,0.0,96.7354559,0.0,5.985779340000001,1.80736863,0.048431,0.0
2039,brazil,0.77388,1.827981,0.5528419,0.0,96.7342319,0.0,5.86012354,1.80736863,0.038103000000000005,0.0
2040,brazil,0.55208,1.827981,0.5436675,0.0,96.60393189999999,0.0,5.80562914,1.80736863,0.029547,0.0
2041,brazil,0.07308400000000001,1.827981,0.0248675,0.0,96.60393189999999,0.0,5.73583282,1.16628663,0.0,0.0
2042,brazil,0.040084,1.827981,0.0248675,0.0,96.60393189999999,0.0,5.27290782,1.07628663,0.0,0.0
2043,brazil,0.0,1.827981,0.0,0.0,96.60393189999999,0.0,4.974281,0.81128663,0.0,0.0
2044,brazil,0.0,1.827981,0.0,0.0,96.60393189999999,0.0,4.951823,0.7817000000000001,0.0,0.0
2045,brazil,0.0,1.827981,0.0,0.0,96.5946519,0.0,4.9062384,0.4697,0.0,0.0
2046,brazil,0.0,1.803581,0.0,0.0,96.5946519,0.0,4.7769022,0.2,0.0,0.0
2047,brazil,0.0,1.4405810000000001,0.0,0.0,96.5857419,0.0,4.7453142,0.12,0.0,0.0
2048,brazil,0.0,1.4405810000000001,0.0,0.0,96.5789219,0.0,4.52451955,0.0,0.0,0.0
2049,brazil,0.0,1.420581,0.0,0.0,96.5293719,0.0,3.85436675,0.0,0.0,0.0
2050,brazil,0.0,1.406581,0.0,0.0,96.50289190000001,0.0,2.4018047499999997,0.0,0.0,0.0
2051,brazil,0.0,1.406581,0.0,0.0,96.42289190000001,0.0,1.67315155,0.0,0.0,0.0
2052,brazil,0.0,1.3036910000000002,0.0,0.0,96.4082719,0.0,1.32832715,0.0,0.0,0.0
2053,brazil,0.0,1.302491,0.0,0.0,96.0265119,0.0,0.65009515,0.0,0.0,0.0
2054,brazil,0.0,1.302491,0.0,0.0,96.0032319,0.0,0.5617224,0.0,0.0,0.0
2055,brazil,0.0,1.283991,0.0,0.0,95.94533190000001,0.0,0.2633844,0.0,0.0,0.0
1920,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1921,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1922,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1923,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1924,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1925,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1926,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1927,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1928,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1929,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1930,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1931,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1932,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1933,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1934,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1935,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1936,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1937,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1938,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1939,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1940,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1941,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1942,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1943,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1944,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1945,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1946,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1947,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1948,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1949,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1950,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1951,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1952,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1953,chile,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1954,chile,0.0,0.2489888,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1955,chile,0.0,0.2489888,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
1956,chile,0.0,0.2489888,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0
1957,chile,0.0,0.2489888,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0
1958,chile,0.0,0.2489888,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0
1959,chile,0.0,0.3119663,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0
1960,chile,0.0,0.3119663,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0
1961,chile,0.0,0.3119663,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0
1962,chile,0.0,0.3119663,0.2444,0.0,0.133,0.0,0.0,0.0,0.0,0.0
1963,chile,0.0,0.3119663,0.2444,0.0,0.135,0.0,0.0,0.0,0.0,0.0
1964,chile,0.0,0.3119663,0.2444,0.0,0.135,0.0,0.0,0.0,0.0,0.0
1965,chile,0.0,0.3119663,0.2444,0.0,0.135,0.0,0.0,0.0,0.0,0.0
1966,chile,0.0,0.3119663,0.2444,0.0,0.8250000000000001,0.0,0.0,0.0,0.0,0.0
1967,chile,0.0,0.3119663,0.2444,0.0,0.877,0.0,0.0,0.0,0.0,0.0
1968,chile,0.0,0.3119663,0.2444,0.0,0.877,0.0,0.0,0.0,0.0,0.0
1969,chile,0.0,0.4658663,0.2444,0.0,1.3900000000000001,0.0,0.0,0.0,0.0,0.0
1970,chile,0.0,0.4658663,0.2444,0.0,1.397,0.0,0.0,0.0,0.0,0.0
1971,chile,0.0,0.4658663,0.2444,0.0,1.403,0.0,0.0,0.0,0.0,0.0
1972,chile,0.0,0.4658663,0.2444,0.0,1.455,0.0,0.0,0.0,0.0,0.0
1973,chile,0.0,0.6380663,0.2444,0.0,1.455,0.0,0.0,0.0,0.0,0.0
1974,chile,0.0,0.6380663,0.2444,0.0,1.846,0.0,0.0,0.0,0.0,0.0
1975,chile,0.0,0.6380663,0.2444,0.0,1.846,0.0,0.0,0.0,0.0,0.0
1976,chile,0.0,0.6380663,0.2444,0.0,1.846,0.0,0.0,0.0,0.0,0.0
1977,chile,0.0,0.6380663,0.2444,0.0,1.846,0.0,0.0,0.0,0.0,0.0
1978,chile,0.0,0.6380663,0.2444,0.0,2.032,0.0,0.0,0.0,0.0,0.0
1979,chile,0.0,0.6380663,0.2444,0.0,2.035,0.0,0.0,0.0,0.0,0.0
1980,chile,0.0,0.6380663,0.2444,0.0,2.0380000000000003,0.0,0.0,0.0,0.0,0.0
1981,chile,0.0,0.6380663,0.2444,0.0,2.0380000000000003,0.0,0.0,0.0,0.0,0.0
1982,chile,0.0,1.6397663,0.2444,0.0,2.119,0.0,0.0,0.0,0.0,0.0
1983,chile,0.0,1.6397663,0.2444,0.0,2.121,0.0,0.0064,0.0,0.0,0.0
1984,chile,0.0,1.6397663,0.2444,0.0,2.158,0.0,0.0064,0.0,0.0,0.0
1985,chile,0.0,1.6397663,0.2444,0.0,2.19,0.0,0.017700000000000004,0.0,0.0,0.0
1986,chile,0.0156,1.6397663,0.2444,0.0,2.199,0.0,0.129539478,0.0,0.0,0.0
1987,chile,0.0156,1.6397663,0.0,0.0,2.295,0.0,0.129539478,0.0,0.0,0.0
1988,chile,0.0156,1.6397663,0.0,0.0,2.3970000000000002,0.0,0.26247947800000004,0.0,0.0,0.0
1989,chile,0.0206,1.6397663,0.0,0.0,2.944,0.0,0.26547947800000005,0.0,0.0,0.0
1990,chile,0.0506,1.9617663,0.0,0.0,3.5540000000000003,0.0,0.376579478,0.0,0.0,0.0
1991,chile,0.0506,2.4397663000000005,0.379,0.0,3.589,0.0,0.633379478,0.0,0.0,0.0
1992,chile,0.06659999999999999,2.4397663000000005,0.379,0.0,3.589,0.0,0.636079478,0.0,0.0,0.0
1993,chile,0.0906,2.4397663000000005,0.379,0.0,3.744,0.0,0.7047794780000001,0.0,0.0,0.0
1994,chile,0.1688,2.4417663000000003,0.379,0.0,3.928,0.0,0.8423894780000001,0.0,0.0,0.0
1995,chile,0.1688,2.4417663000000003,0.379,0.0,3.928,0.0,0.8423894780000001,0.0,0.0,0.0
1996,chile,0.1688,2.4417663000000003,0.379,0.0,3.9290000000000003,0.0,0.905189478,0.0,0.0,0.0
1997,chile,0.1688,2.4417663000000003,0.379,0.0,4.019,0.0,0.943758578,0.0,0.0,0.0
1998,chile,0.1688,2.4417663000000003,0.379,0.0,4.182,0.0,1.024596578,0.0,0.0,0.0
1999,chile,0.19380000000000003,2.4417663000000003,0.379,0.0,4.183,0.0,1.141747578,0.0,0.0,0.0
2000,chile,0.19380000000000003,2.4417663000000003,0.379,0.0,4.2010000000000005,0.0,1.141747578,0.0,0.0,0.0
2001,chile,0.21980000000000002,2.4417663000000003,0.6472476890000001,0.0,4.202,0.0,1.227805128,0.0,0.0,0.0
2002,chile,0.23240000000000002,2.4417663000000003,0.6472476890000001,0.0,4.227,0.0,1.2930051280000001,0.0,0.0,0.0
2003,chile,0.23240000000000002,2.4417663000000003,0.6472476890000001,0.0,4.735,0.0,1.295505128,0.0,0.0,0.0
2004,chile,0.23240000000000002,2.2357775,0.648847689,0.0,4.771,0.0,1.298505128,0.0,0.0,0.0
2005,chile,0.23240000000000002,2.2357775,0.648847689,0.0,4.775,0.0,1.298505128,0.0,0.0,0.0
2006,chile,0.2406,2.2357775,0.648847689,0.0,4.881,0.0,1.350505128,0.0,0.0,0.0
2007,chile,0.2736,2.2357775,1.5263476890000003,0.0,4.908,0.0,1.436805128,0.018000000000000002,0.0,0.007200000000000001
2008,chile,0.2808,2.2357775,1.573157689,0.0,4.915,0.0,1.506305128,0.018000000000000002,0.0,0.007200000000000001
2009,chile,0.2808,2.1728,1.979507689,0.0,5.398,0.0,1.5193651280000002,0.30610000000000004,0.0,0.06720000000000001
2010,chile,0.2808,2.1728,1.979507689,0.0,5.57,0.0,1.5283651280000001,0.4111,0.0,0.06720000000000001
2011,chile,0.2652,2.1728,1.9859076890000003,0.0,5.711,0.0,1.644764078,0.7318,0.0,0.38195
2012,chile,0.2652,2.1728,1.9859076890000003,0.0,5.711,0.0,2.014668078,1.3613,0.0,0.40195
2013,chile,0.2652,2.1728,1.9859076890000003,0.0,5.713,0.0,2.1607680780000003,1.58604,0.0,0.40195
2014,chile,0.311,3.4211,1.9859076890000003,0.0,5.714,0.0,2.284768078,2.44156,0.0,0.5085500000000001
2015,chile,0.281,3.4211,1.9859076890000003,0.0,5.714,0.0,2.284768078,3.02106,0.0,0.7202999999999999
2016,chile,0.281,3.6804,1.6069076890000002,0.0,5.736,0.0,2.2891680780000003,3.49725,0.0,0.7718400000000001
2017,chile,0.265,3.6804,1.6069076890000002,0.0,5.724,0.0,2.388168078,3.65275,0.0,0.7718400000000001
2018,chile,0.2933,4.5902798,2.374707689,0.0,6.398000000000001,0.0,2.930824878,3.95375,0.0,0.8968200000000001
2019,chile,0.21509999999999999,4.4363798,2.374707689,0.0,6.398000000000001,0.0,2.930824878,3.95375,0.0,0.8968200000000001
2020,chile,0.21509999999999999,4.4363798,2.374707689,0.0,6.398000000000001,0.0,2.930824878,3.95375,0.0,0.8968200000000001
2021,chile,0.21509999999999999,4.4363798,2.374707689,0.0,6.398000000000001,0.0,2.930824878,3.95375,0.0,0.8968200000000001
2022,chile,0.21509999999999999,4.4363798,2.374707689,0.0,6.398000000000001,0.0,2.930824878,3.95375,0.0,0.8968200000000001
2023,chile,0.21509999999999999,4.2641798,2.374707689,0.0,6.398000000000001,0.0,2.924424878,3.95375,0.0,0.8968200000000001
2024,chile,0.1901,4.2641798,2.374707689,0.0,6.398000000000001,0.0,2.924424878,3.95375,0.0,0.8968200000000001
2025,chile,0.1901,4.2641798,2.374707689,0.0,6.398000000000001,0.0,2.913124878,3.95375,0.0,0.8968200000000001
2026,chile,0.1641,4.2641798,2.10646,0.0,6.398000000000001,0.0,2.8012854,3.95375,0.0,0.8968200000000001
2027,chile,0.1515,4.2641798,2.10646,0.0,6.398000000000001,0.0,2.8012854,3.95375,0.0,0.8896200000000001
2028,chile,0.1515,4.2641798,2.10646,0.0,6.398000000000001,0.0,2.6683454,3.95375,0.0,0.8896200000000001
2029,chile,0.1515,4.2641798,2.10486,0.0,6.398000000000001,0.0,2.6653454,3.95375,0.0,0.82962
2030,chile,0.1515,4.2641798,2.10486,0.0,6.398000000000001,0.0,2.5542453999999997,3.95375,0.0,0.82962
2031,chile,0.1433,4.2641798,2.10486,0.0,6.398000000000001,0.0,2.2974454,3.95375,0.0,0.51487
2032,chile,0.1103,3.2624798,1.22736,0.0,6.398000000000001,0.0,2.2947454,3.95375,0.0,0.49487000000000003
2033,chile,0.1031,3.2624798,1.18055,0.0,6.398000000000001,0.0,2.2260454,3.95375,0.0,0.49487000000000003
2034,chile,0.1031,3.2624798,0.7742,0.0,6.398000000000001,0.0,2.0884354,3.95375,0.0,0.38827
2035,chile,0.1031,3.2624798,0.7742,0.0,6.398000000000001,0.0,2.0884354,3.95375,0.0,0.17651999999999998
2036,chile,0.1031,3.2624798,0.7677999999999999,0.0,6.398000000000001,0.0,2.0256354,3.95375,0.0,0.12498
2037,chile,0.1031,3.2624798,0.7677999999999999,0.0,6.398000000000001,0.0,1.9870663,3.93575,0.0,0.12498
2038,chile,0.1031,3.2624798,0.7677999999999999,0.0,6.398000000000001,0.0,1.9062283,3.93575,0.0,0.0
2039,chile,0.0523,3.2624798,0.7677999999999999,0.0,6.398000000000001,0.0,1.7890773,3.64765,0.0,0.0
2040,chile,0.0523,2.9404798000000003,0.7677999999999999,0.0,6.398000000000001,0.0,1.7890773,3.54265,0.0,0.0
2041,chile,0.0523,2.4624798,0.7677999999999999,0.0,6.398000000000001,0.0,1.70301975,3.22195,0.0,0.0
2042,chile,0.0523,2.4624798,0.7677999999999999,0.0,6.398000000000001,0.0,1.6378197500000002,2.59245,0.0,0.0
2043,chile,0.0,2.4624798,0.0,0.0,6.398000000000001,0.0,1.63531975,2.36771,0.0,0.0
2044,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.6323197500000002,1.5121900000000001,0.0,0.0
2045,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.6323197500000002,0.93269,0.0,0.0
2046,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.5803197500000001,0.4565,0.0,0.0
2047,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.4940197499999999,0.301,0.0,0.0
2048,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.42451975,0.0,0.0,0.0
2049,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.4114597500000001,0.0,0.0,0.0
2050,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.40245975,0.0,0.0,0.0
2051,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,1.2860608,0.0,0.0,0.0
2052,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,0.9161568,0.0,0.0,0.0
2053,chile,0.0,2.4604798000000003,0.0,0.0,6.398000000000001,0.0,0.7700568,0.0,0.0,0.0
2054,chile,0.0,2.4174798,0.0,0.0,6.398000000000001,0.0,0.6460568,0.0,0.0,0.0
2055,chile,0.0,2.4174798,0.0,0.0,6.398000000000001,0.0,0.6460568,0.0,0.0,0.0
1972,colombia,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
1973,colombia,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
1974,colombia,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
1975,colombia,0.0,0.23,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
1976,colombia,0.0,0.23,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
1977,colombia,0.0,0.23,0.3,0.0,0.56,0.0,0.0,0.0,0.0,0.0
1978,colombia,0.0,0.23,0.3,0.0,0.56,0.0,0.0,0.0,0.0,0.0
1979,colombia,0.0,0.23,0.3,0.0,0.586,0.0,0.0,0.0,0.0,0.0
1980,colombia,0.0,0.23,0.3,0.0,0.586,0.0,0.0,0.0,0.0,0.0
1981,colombia,0.0,0.23,0.3,0.0,0.586,0.0,0.0,0.0,0.0,0.0
