year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2019,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2020,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2021,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2022,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2023,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2024,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2025,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2026,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2027,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2028,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2029,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2030,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2031,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2032,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2033,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2034,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2035,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2036,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2037,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2038,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2039,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2040,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2041,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2042,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2043,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2044,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2045,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2046,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2047,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2048,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2049,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2050,ITA,103920010.4,11471593.9199647,8781697.50952086,1353322.69050299,607379.482255851,66282223.0358726,82665349.8477313,17792516.0939173,11943569.2148866,833941.110065365,4151765.53596788
2010,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2011,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2012,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2013,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2014,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2015,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2016,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2017,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2018,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2019,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2020,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2021,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2022,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2023,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2024,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2025,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2026,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2027,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2028,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2029,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2030,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2031,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2032,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2033,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2034,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2035,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2036,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2037,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2038,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2039,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2040,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2041,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2042,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2043,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2044,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2045,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2046,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2047,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2048,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2049,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2050,JAM,1570823.664,155209.320276923,17112.4334118632,6821.24166698071,707275.835621976,104124.609593448,2066405.01140045,72626.5580623969,27975.5955456708,912.499750915182,4264.33977705332
2010,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2011,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2012,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2013,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2014,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2015,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2016,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2017,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2018,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2019,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
2020,JOR,3088716.979,407530.623993068,58265.7320821993,11200.7162967454,15402.6090031705,644536.68869215,38451.565785435,294023.032954915,104357.087412883,2502.57723810337,44882.6073835456
